t,right_d,front_d,err,left_w,right_w,mode
0.032,0.08000000000000002,0.0,0.01999999999999999,-4.305,4.305,EMERGENCY_TURN
0.064,0.06400000000000002,0.0,0.03599999999999999,-4.305,4.305,EMERGENCY_TURN
0.096,0.051200000000000016,0.0,0.04879999999999999,-4.305,4.305,EMERGENCY_TURN
0.128,0.04096000000000002,0.0,0.05903999999999999,-4.305,4.305,EMERGENCY_TURN
0.16,0.03276800000000001,0.0,0.06723199999999999,-4.305,4.305,EMERGENCY_TURN
0.192,0.026214400000000013,0.0,0.07378559999999999,-4.305,4.305,EMERGENCY_TURN
0.224,0.02097152000000001,0.0,0.07902848,-4.305,4.305,EMERGENCY_TURN
0.256,0.016777216000000008,0.0,0.083222784,-4.305,4.305,EMERGENCY_TURN
0.28800000000000003,0.013421772800000007,0.0,0.0865782272,-4.305,4.305,EMERGENCY_TURN
0.32000000000000006,0.010737418240000006,0.0,0.08926258176,-4.305,4.305,EMERGENCY_TURN
0.3520000000000001,0.008589934592000005,0.0,0.09141006540800001,-4.305,4.305,EMERGENCY_TURN
0.3840000000000001,0.0068719476736000045,0.0,0.09312805232640001,-4.305,4.305,EMERGENCY_TURN
0.41600000000000015,0.005497558138880004,0.0,0.09450244186112,-4.305,4.305,EMERGENCY_TURN
0.4480000000000002,0.004398046511104004,0.0,0.095601953488896,-4.305,4.305,EMERGENCY_TURN
0.4800000000000002,0.0035184372088832034,0.0,0.0964815627911168,-4.305,4.305,EMERGENCY_TURN
0.5120000000000002,0.002814749767106563,0.0,0.09718525023289344,-4.305,4.305,EMERGENCY_TURN
0.5440000000000003,0.0022517998136852503,0.0,0.09774820018631475,-4.305,4.305,EMERGENCY_TURN
0.5760000000000003,0.0018014398509482003,0.0,0.0981985601490518,-4.305,4.305,EMERGENCY_TURN
0.6080000000000003,0.0014411518807585604,0.0,0.09855884811924144,-4.305,4.305,EMERGENCY_TURN
0.6400000000000003,0.0011529215046068484,0.0,0.09884707849539316,-4.305,4.305,EMERGENCY_TURN
0.6720000000000004,0.0009223372036854787,0.0,0.09907766279631453,-4.305,4.305,EMERGENCY_TURN
0.7040000000000004,0.000737869762948383,0.0,0.09926213023705162,-4.305,4.305,EMERGENCY_TURN
0.7360000000000004,0.0005902958103587065,999.0,0.0994097041896413,3.9073611832414343,4.702638816758565,FOLLOW
0.7680000000000005,0.0004722366482869652,0.0,0.09952776335171304,-4.305,4.305,EMERGENCY_TURN
0.8000000000000005,0.0003777893186295722,0.0,0.09962221068137044,-4.305,4.305,EMERGENCY_TURN
0.8320000000000005,0.00030223145490365774,0.0,0.09969776854509635,-4.305,4.305,EMERGENCY_TURN
0.8640000000000005,0.0002417851639229262,0.0,0.09975821483607708,-4.305,4.305,EMERGENCY_TURN
0.8960000000000006,0.00019342813113834098,0.0,0.09980657186886166,-4.305,4.305,EMERGENCY_TURN
0.9280000000000006,0.0001547425049106728,0.0,0.09984525749508934,-4.305,4.305,EMERGENCY_TURN
0.9600000000000006,0.00012379400392853823,0.0,0.09987620599607147,-4.305,4.305,EMERGENCY_TURN
0.9920000000000007,9.903520314283059e-05,0.0,0.09990096479685717,-4.305,4.305,EMERGENCY_TURN
1.0240000000000007,7.922816251426448e-05,0.0,0.09992077183748574,-4.305,4.305,EMERGENCY_TURN
1.0560000000000007,6.338253001141159e-05,0.0,0.0999366174699886,-4.305,4.305,EMERGENCY_TURN
1.0880000000000007,5.070602400912927e-05,0.0,0.09994929397599088,-4.305,4.305,EMERGENCY_TURN
1.1200000000000008,4.056481920730342e-05,0.0,0.0999594351807927,-4.305,4.305,EMERGENCY_TURN
1.1520000000000008,199.80003245185532,0.0,-199.70003245185532,-4.305,4.305,EMERGENCY_TURN
1.1840000000000008,159.84002596148426,0.0,-159.74002596148426,-4.305,4.305,EMERGENCY_TURN
1.2160000000000009,127.87202076918742,0.0,-127.77202076918742,-4.305,4.305,EMERGENCY_TURN
1.2480000000000009,102.29761661534994,0.0,-102.19761661534994,-4.305,4.305,EMERGENCY_TURN
1.280000000000001,81.83809329227995,0.0,-81.73809329227996,-4.305,4.305,EMERGENCY_TURN
1.312000000000001,65.47047463382397,0.0,-65.37047463382397,-4.305,4.305,EMERGENCY_TURN
1.344000000000001,52.37637970705918,0.0,-52.27637970705918,-4.305,4.305,EMERGENCY_TURN
1.376000000000001,41.90110376564735,999.0,-41.80110376564735,6.519,2.0909999999999997,SEARCH_RIGHT_ARC
1.408000000000001,33.52088301251788,0.0,-33.420883012517876,-4.305,4.305,EMERGENCY_TURN
1.440000000000001,26.816706410014305,0.0,-26.716706410014304,-4.305,4.305,EMERGENCY_TURN
1.472000000000001,21.453365128011445,0.0,-21.353365128011443,-4.305,4.305,EMERGENCY_TURN
1.5040000000000011,17.162692102409157,0.0,-17.062692102409155,-4.305,4.305,EMERGENCY_TURN
1.5360000000000011,13.730153681927327,0.0,-13.630153681927327,-4.305,4.305,EMERGENCY_TURN
1.5680000000000012,10.984122945541863,0.0,-10.884122945541863,-4.305,4.305,EMERGENCY_TURN
1.6000000000000012,8.78729835643349,0.0,-8.687298356433491,-4.305,4.305,EMERGENCY_TURN
1.6320000000000012,7.029838685146792,0.0,-6.929838685146793,-4.305,4.305,EMERGENCY_TURN
1.6640000000000013,5.6238709481174345,0.0,-5.523870948117435,-4.305,4.305,EMERGENCY_TURN
1.6960000000000013,4.499096758493947,0.0,-4.399096758493948,-4.305,4.305,EMERGENCY_TURN
1.7280000000000013,3.5992774067951583,0.0,-3.499277406795158,-4.305,4.305,EMERGENCY_TURN
1.7600000000000013,2.8794219254361266,0.0,-2.7794219254361265,-4.305,4.305,EMERGENCY_TURN
1.7920000000000014,202.10353754034887,0.0,-202.00353754034887,-4.305,4.305,EMERGENCY_TURN
1.8240000000000014,161.6828300322791,0.0,-161.5828300322791,-4.305,4.305,EMERGENCY_TURN
1.8560000000000014,129.34626402582327,0.0,-129.24626402582328,-4.305,4.305,EMERGENCY_TURN
1.8880000000000015,103.47701122065862,0.0,-103.37701122065863,-4.305,4.305,EMERGENCY_TURN
1.9200000000000015,82.78160897652691,0.0,-82.68160897652692,-4.305,4.305,EMERGENCY_TURN
1.9520000000000015,66.22528718122153,0.0,-66.12528718122154,-4.305,4.305,EMERGENCY_TURN
1.9840000000000015,52.98022974497723,0.0,-52.88022974497723,-4.305,4.305,EMERGENCY_TURN
2.0160000000000013,42.384183795981784,999.0,-42.28418379598178,6.519,2.0909999999999997,SEARCH_RIGHT_ARC
2.0480000000000014,33.90734703678543,0.0,-33.80734703678543,-4.305,4.305,EMERGENCY_TURN
2.0800000000000014,27.125877629428345,0.0,-27.025877629428344,-4.305,4.305,EMERGENCY_TURN
2.1120000000000014,21.700702103542678,0.0,-21.600702103542677,-4.305,4.305,EMERGENCY_TURN
2.1440000000000015,17.360561682834142,0.0,-17.26056168283414,-4.305,4.305,EMERGENCY_TURN
2.1760000000000015,13.888449346267315,0.0,-13.788449346267315,-4.305,4.305,EMERGENCY_TURN
2.2080000000000015,11.110759477013852,0.0,-11.010759477013853,-4.305,4.305,EMERGENCY_TURN
2.2400000000000015,8.888607581611081,0.0,-8.788607581611082,-4.305,4.305,EMERGENCY_TURN
2.2720000000000016,7.110886065288866,0.0,-7.010886065288866,-4.305,4.305,EMERGENCY_TURN
2.3040000000000016,5.688708852231093,0.0,-5.588708852231093,-4.305,4.305,EMERGENCY_TURN
2.3360000000000016,4.550967081784875,0.0,-4.450967081784875,-4.305,4.305,EMERGENCY_TURN
2.3680000000000017,3.6407736654279,0.0,-3.5407736654279,-4.305,4.305,EMERGENCY_TURN
2.4000000000000017,2.9126189323423204,0.0,-2.8126189323423203,-4.305,4.305,EMERGENCY_TURN
2.4320000000000017,202.1300951458738,0.0,-202.03009514587382,-4.305,4.305,EMERGENCY_TURN
2.4640000000000017,161.70407611669907,0.0,-161.60407611669908,-4.305,4.305,EMERGENCY_TURN
2.4960000000000018,129.36326089335927,0.0,-129.26326089335927,-4.305,4.305,EMERGENCY_TURN
2.528000000000002,103.49060871468743,0.0,-103.39060871468743,-4.305,4.305,EMERGENCY_TURN
2.560000000000002,82.79248697174995,0.0,-82.69248697174996,-4.305,4.305,EMERGENCY_TURN
2.592000000000002,66.23398957739997,0.0,-66.13398957739997,-4.305,4.305,EMERGENCY_TURN
2.624000000000002,52.98719166191998,0.0,-52.88719166191998,-4.305,4.305,EMERGENCY_TURN
2.656000000000002,42.389753329535985,0.0,-42.28975332953598,-4.305,4.305,EMERGENCY_TURN
2.688000000000002,33.91180266362879,0.0,-33.81180266362879,-4.305,4.305,EMERGENCY_TURN
2.720000000000002,27.129442130903033,0.0,-27.029442130903032,-4.305,4.305,EMERGENCY_TURN
2.752000000000002,21.703553704722427,0.0,-21.603553704722426,-4.305,4.305,EMERGENCY_TURN
2.784000000000002,17.362842963777943,0.0,-17.262842963777942,-4.305,4.305,EMERGENCY_TURN
2.816000000000002,13.890274371022356,0.0,-13.790274371022356,-4.305,4.305,EMERGENCY_TURN
2.848000000000002,11.112219496817886,0.0,-11.012219496817886,-4.305,4.305,EMERGENCY_TURN
2.880000000000002,8.889775597454308,0.0,-8.789775597454309,-4.305,4.305,EMERGENCY_TURN
2.912000000000002,7.111820477963447,0.0,-7.011820477963448,-4.305,4.305,EMERGENCY_TURN
2.944000000000002,5.689456382370758,0.0,-5.589456382370758,-4.305,4.305,EMERGENCY_TURN
2.976000000000002,4.551565105896606,0.0,-4.451565105896607,-4.305,4.305,EMERGENCY_TURN
3.0080000000000022,3.6412520847172853,0.0,-3.5412520847172853,-4.305,4.305,EMERGENCY_TURN
3.0400000000000023,2.9130016677738286,0.0,-2.8130016677738285,-4.305,4.305,EMERGENCY_TURN
3.0720000000000023,2.330401334219063,0.0,-2.2304013342190627,-4.305,4.305,EMERGENCY_TURN
3.1040000000000023,1.8643210673752504,0.0,-1.7643210673752503,-4.305,4.305,EMERGENCY_TURN
3.1360000000000023,1.4914568539002004,0.0,-1.3914568539002004,-4.305,4.305,EMERGENCY_TURN
3.1680000000000024,1.1931654831201604,0.0,-1.0931654831201603,-4.305,4.305,EMERGENCY_TURN
3.2000000000000024,0.9545323864961284,0.0,-0.8545323864961284,-4.305,4.305,EMERGENCY_TURN
3.2320000000000024,0.7636259091969028,0.0,-0.6636259091969028,-4.305,4.305,EMERGENCY_TURN
3.2640000000000025,0.6109007273575222,999.0,-0.5109007273575222,6.519,2.0909999999999997,SEARCH_RIGHT_ARC
3.2960000000000025,0.4887205818860178,0.0,-0.38872058188601777,-4.305,4.305,EMERGENCY_TURN
3.3280000000000025,0.39097646550881426,0.0,-0.2909764655088143,-4.305,4.305,EMERGENCY_TURN
3.3600000000000025,0.31278117240705144,0.0,-0.21278117240705144,-4.305,4.305,EMERGENCY_TURN
3.3920000000000026,0.25022493792564116,0.0,-0.15022493792564115,-4.305,4.305,EMERGENCY_TURN
3.4240000000000026,0.20017995034051295,0.0,-0.10017995034051294,-4.305,4.305,EMERGENCY_TURN
3.4560000000000026,0.16014396027241037,0.0,-0.06014396027241037,-4.305,4.305,EMERGENCY_TURN
3.4880000000000027,0.12811516821792832,0.0,-0.02811516821792831,-4.305,4.305,EMERGENCY_TURN
3.5200000000000027,0.10249213457434266,0.0,-0.00249213457434265,-4.305,4.305,EMERGENCY_TURN
3.5520000000000027,0.08199370765947413,0.0,0.01800629234052588,-4.305,4.305,EMERGENCY_TURN
3.5840000000000027,0.0655949661275793,0.0,0.03440503387242071,-4.305,4.305,EMERGENCY_TURN
3.6160000000000028,0.05247597290206344,0.0,0.047524027097936565,-4.305,4.305,EMERGENCY_TURN
3.648000000000003,0.04198077832165076,0.0,0.05801922167834925,-4.305,4.305,EMERGENCY_TURN
3.680000000000003,199.83358462265727,0.0,-199.73358462265728,-4.305,4.305,EMERGENCY_TURN
3.712000000000003,159.86686769812582,0.0,-159.76686769812582,-4.305,4.305,EMERGENCY_TURN
3.744000000000003,127.89349415850066,0.0,-127.79349415850066,-4.305,4.305,EMERGENCY_TURN
3.776000000000003,102.31479532680054,0.0,-102.21479532680054,-4.305,4.305,EMERGENCY_TURN
3.808000000000003,81.85183626144044,0.0,-81.75183626144045,-4.305,4.305,EMERGENCY_TURN
3.840000000000003,65.48146900915235,0.0,-65.38146900915235,-4.305,4.305,EMERGENCY_TURN
3.872000000000003,52.38517520732188,0.0,-52.28517520732188,-4.305,4.305,EMERGENCY_TURN
3.904000000000003,41.9081401658575,999.0,-41.8081401658575,6.519,2.0909999999999997,SEARCH_RIGHT_ARC
3.936000000000003,33.526512132686,0.0,-33.426512132686,-4.305,4.305,EMERGENCY_TURN
3.968000000000003,26.821209706148803,0.0,-26.7212097061488,-4.305,4.305,EMERGENCY_TURN
4.000000000000003,21.456967764919042,0.0,-21.35696776491904,-4.305,4.305,EMERGENCY_TURN
4.032000000000003,17.165574211935233,0.0,-17.065574211935232,-4.305,4.305,EMERGENCY_TURN
4.064000000000003,13.732459369548188,0.0,-13.632459369548188,-4.305,4.305,EMERGENCY_TURN
4.096000000000003,10.985967495638551,0.0,-10.885967495638551,-4.305,4.305,EMERGENCY_TURN
4.128000000000003,8.788773996510841,0.0,-8.688773996510841,-4.305,4.305,EMERGENCY_TURN
4.160000000000003,7.031019197208673,0.0,-6.931019197208673,-4.305,4.305,EMERGENCY_TURN
4.192000000000003,5.624815357766939,0.0,-5.524815357766939,-4.305,4.305,EMERGENCY_TURN
4.224000000000003,4.499852286213551,0.0,-4.399852286213552,-4.305,4.305,EMERGENCY_TURN
4.256000000000003,3.599881828970841,0.0,-3.499881828970841,-4.305,4.305,EMERGENCY_TURN
4.288000000000003,2.879905463176673,0.0,-2.779905463176673,-4.305,4.305,EMERGENCY_TURN
4.320000000000003,202.10392437054128,0.0,-202.00392437054128,-4.305,4.305,EMERGENCY_TURN
4.352000000000003,161.68313949643303,0.0,-161.58313949643303,-4.305,4.305,EMERGENCY_TURN
4.384000000000003,129.34651159714642,0.0,-129.24651159714642,-4.305,4.305,EMERGENCY_TURN
4.416000000000003,103.47720927771714,0.0,-103.37720927771714,-4.305,4.305,EMERGENCY_TURN
4.448000000000003,82.78176742217371,0.0,-82.68176742217372,-4.305,4.305,EMERGENCY_TURN
4.480000000000003,66.22541393773898,0.0,-66.12541393773898,-4.305,4.305,EMERGENCY_TURN
4.512000000000003,52.980331150191184,0.0,-52.88033115019118,-4.305,4.305,EMERGENCY_TURN
4.544000000000003,42.38426492015295,999.0,-42.28426492015295,6.519,2.0909999999999997,SEARCH_RIGHT_ARC
4.576000000000003,33.907411936122365,0.0,-33.807411936122364,-4.305,4.305,EMERGENCY_TURN
4.608000000000003,27.125929548897894,0.0,-27.025929548897892,-4.305,4.305,EMERGENCY_TURN
4.640000000000003,21.700743639118315,0.0,-21.600743639118313,-4.305,4.305,EMERGENCY_TURN
4.672000000000003,17.36059491129465,0.0,-17.26059491129465,-4.305,4.305,EMERGENCY_TURN
4.704000000000003,13.888475929035721,0.0,-13.788475929035721,-4.305,4.305,EMERGENCY_TURN
4.736000000000003,11.110780743228577,0.0,-11.010780743228578,-4.305,4.305,EMERGENCY_TURN
4.768000000000003,8.888624594582863,0.0,-8.788624594582863,-4.305,4.305,EMERGENCY_TURN
4.800000000000003,7.110899675666291,0.0,-7.010899675666291,-4.305,4.305,EMERGENCY_TURN
4.832000000000003,5.688719740533033,0.0,-5.588719740533033,-4.305,4.305,EMERGENCY_TURN
4.864000000000003,4.550975792426427,0.0,-4.450975792426427,-4.305,4.305,EMERGENCY_TURN
4.8960000000000035,3.6407806339411417,0.0,-3.5407806339411416,-4.305,4.305,EMERGENCY_TURN
4.9280000000000035,2.9126245071529135,0.0,-2.8126245071529135,-4.305,4.305,EMERGENCY_TURN
4.9600000000000035,202.13009960572228,0.0,-202.03009960572228,-4.305,4.305,EMERGENCY_TURN
4.9920000000000035,161.70407968457783,0.0,-161.60407968457784,-4.305,4.305,EMERGENCY_TURN
5.024000000000004,129.36326374766227,0.0,-129.26326374766228,-4.305,4.305,EMERGENCY_TURN
5.056000000000004,103.49061099812982,0.0,-103.39061099812983,-4.305,4.305,EMERGENCY_TURN
5.088000000000004,82.79248879850387,0.0,-82.69248879850387,-4.305,4.305,EMERGENCY_TURN
5.120000000000004,66.2339910388031,0.0,-66.1339910388031,-4.305,4.305,EMERGENCY_TURN
5.152000000000004,52.98719283104248,0.0,-52.887192831042476,-4.305,4.305,EMERGENCY_TURN
5.184000000000004,42.38975426483398,0.0,-42.28975426483398,-4.305,4.305,EMERGENCY_TURN
5.216000000000004,33.91180341186719,0.0,-33.81180341186719,-4.305,4.305,EMERGENCY_TURN
5.248000000000004,27.129442729493753,0.0,-27.029442729493752,-4.305,4.305,EMERGENCY_TURN
5.280000000000004,21.703554183595003,0.0,-21.603554183595,-4.305,4.305,EMERGENCY_TURN
5.312000000000004,17.362843346876,0.0,-17.262843346876,-4.305,4.305,EMERGENCY_TURN
5.344000000000004,13.890274677500802,0.0,-13.790274677500802,-4.305,4.305,EMERGENCY_TURN
5.376000000000004,11.112219742000642,0.0,-11.012219742000642,-4.305,4.305,EMERGENCY_TURN
5.408000000000004,8.889775793600514,0.0,-8.789775793600514,-4.305,4.305,EMERGENCY_TURN
5.440000000000004,7.111820634880411,0.0,-7.0118206348804115,-4.305,4.305,EMERGENCY_TURN
5.472000000000004,5.689456507904329,0.0,-5.5894565079043295,-4.305,4.305,EMERGENCY_TURN
5.504000000000004,4.551565206323463,0.0,-4.451565206323464,-4.305,4.305,EMERGENCY_TURN
5.536000000000004,3.641252165058771,0.0,-3.5412521650587707,-4.305,4.305,EMERGENCY_TURN
5.568000000000004,2.9130017320470167,0.0,-2.8130017320470166,-4.305,4.305,EMERGENCY_TURN
5.600000000000004,2.3304013856376136,0.0,-2.2304013856376135,-4.305,4.305,EMERGENCY_TURN
5.632000000000004,1.864321108510091,0.0,-1.764321108510091,-4.305,4.305,EMERGENCY_TURN
5.664000000000004,1.4914568868080729,0.0,-1.3914568868080728,-4.305,4.305,EMERGENCY_TURN
5.696000000000004,1.1931655094464584,0.0,-1.0931655094464583,-4.305,4.305,EMERGENCY_TURN
5.728000000000004,0.9545324075571667,0.0,-0.8545324075571668,-4.305,4.305,EMERGENCY_TURN
5.760000000000004,0.7636259260457334,0.0,-0.6636259260457334,-4.305,4.305,EMERGENCY_TURN
5.792000000000004,0.6109007408365867,999.0,-0.5109007408365868,6.519,2.0909999999999997,SEARCH_RIGHT_ARC
5.824000000000004,0.4887205926692694,0.0,-0.3887205926692694,-4.305,4.305,EMERGENCY_TURN
5.856000000000004,0.3909764741354156,0.0,-0.2909764741354156,-4.305,4.305,EMERGENCY_TURN
5.888000000000004,0.3127811793083325,0.0,-0.21278117930833249,-4.305,4.305,EMERGENCY_TURN
5.920000000000004,0.250224943446666,0.0,-0.150224943446666,-4.305,4.305,EMERGENCY_TURN
5.952000000000004,0.20017995475733283,0.0,-0.10017995475733282,-4.305,4.305,EMERGENCY_TURN
5.984000000000004,0.16014396380586626,0.0,-0.06014396380586626,-4.305,4.305,EMERGENCY_TURN
6.0160000000000045,0.12811517104469303,0.0,-0.02811517104469302,-4.305,4.305,EMERGENCY_TURN
6.0480000000000045,0.10249213683575442,0.0,-0.002492136835754416,-4.305,4.305,EMERGENCY_TURN
6.0800000000000045,0.08199370946860354,0.0,0.018006290531396463,-4.305,4.305,EMERGENCY_TURN
6.1120000000000045,0.06559496757488284,0.0,0.034405032425117166,-4.305,4.305,EMERGENCY_TURN
6.144000000000005,0.052475974059906276,0.0,0.04752402594009373,-4.305,4.305,EMERGENCY_TURN
6.176000000000005,0.041980779247925024,0.0,0.05801922075207498,-4.305,4.305,EMERGENCY_TURN
6.208000000000005,199.83358462339828,0.0,-199.7335846233983,-4.305,4.305,EMERGENCY_TURN
6.240000000000005,159.86686769871864,0.0,-159.76686769871864,-4.305,4.305,EMERGENCY_TURN
6.272000000000005,127.89349415897492,0.0,-127.79349415897492,-4.305,4.305,EMERGENCY_TURN
6.304000000000005,102.31479532717994,0.0,-102.21479532717994,-4.305,4.305,EMERGENCY_TURN
6.336000000000005,81.85183626174395,0.0,-81.75183626174396,-4.305,4.305,EMERGENCY_TURN
6.368000000000005,65.48146900939517,0.0,-65.38146900939518,-4.305,4.305,EMERGENCY_TURN
6.400000000000005,52.38517520751614,0.0,-52.28517520751614,-4.305,4.305,EMERGENCY_TURN
6.432000000000005,41.90814016601291,999.0,-41.80814016601291,6.519,2.0909999999999997,SEARCH_RIGHT_ARC
6.464000000000005,33.52651213281033,0.0,-33.42651213281033,-4.305,4.305,EMERGENCY_TURN
6.496000000000005,26.82120970624827,0.0,-26.721209706248267,-4.305,4.305,EMERGENCY_TURN
6.528000000000005,21.456967764998616,0.0,-21.356967764998615,-4.305,4.305,EMERGENCY_TURN
6.560000000000005,17.165574211998894,0.0,-17.065574211998893,-4.305,4.305,EMERGENCY_TURN
6.592000000000005,13.732459369599116,0.0,-13.632459369599117,-4.305,4.305,EMERGENCY_TURN
6.624000000000005,10.985967495679294,0.0,-10.885967495679294,-4.305,4.305,EMERGENCY_TURN
6.656000000000005,8.788773996543435,0.0,-8.688773996543436,-4.305,4.305,EMERGENCY_TURN
6.688000000000005,7.031019197234748,0.0,-6.931019197234749,-4.305,4.305,EMERGENCY_TURN
6.720000000000005,5.624815357787799,0.0,-5.5248153577878,-4.305,4.305,EMERGENCY_TURN
6.752000000000005,4.499852286230239,0.0,-4.39985228623024,-4.305,4.305,EMERGENCY_TURN
6.784000000000005,3.5998818289841914,0.0,-3.4998818289841913,-4.305,4.305,EMERGENCY_TURN
6.816000000000005,2.8799054631873533,0.0,-2.779905463187353,-4.305,4.305,EMERGENCY_TURN
6.848000000000005,202.10392437054983,0.0,-202.00392437054984,-4.305,4.305,EMERGENCY_TURN
6.880000000000005,161.68313949643988,0.0,-161.58313949643988,-4.305,4.305,EMERGENCY_TURN
6.912000000000005,129.3465115971519,0.0,-129.2465115971519,-4.305,4.305,EMERGENCY_TURN
6.944000000000005,103.47720927772153,0.0,-103.37720927772153,-4.305,4.305,EMERGENCY_TURN
6.976000000000005,82.78176742217723,0.0,-82.68176742217723,-4.305,4.305,EMERGENCY_TURN
7.008000000000005,66.22541393774178,0.0,-66.12541393774178,-4.305,4.305,EMERGENCY_TURN
7.040000000000005,52.98033115019342,999.0,-52.88033115019342,6.519,2.0909999999999997,SEARCH_RIGHT_ARC
7.072000000000005,42.38426492015474,999.0,-42.28426492015474,6.519,2.0909999999999997,SEARCH_RIGHT_ARC
7.104000000000005,33.90741193612379,999.0,-33.80741193612379,6.519,2.0909999999999997,SEARCH_RIGHT_ARC
7.1360000000000054,27.125929548899038,999.0,-27.025929548899036,6.519,2.0909999999999997,SEARCH_RIGHT_ARC
7.1680000000000055,21.70074363911923,999.0,-21.60074363911923,6.519,2.0909999999999997,SEARCH_RIGHT_ARC
7.2000000000000055,17.360594911295387,999.0,-17.260594911295385,6.519,2.0909999999999997,SEARCH_RIGHT_ARC
7.2320000000000055,13.88847592903631,0.0,-13.788475929036311,-4.305,4.305,EMERGENCY_TURN
7.264000000000006,11.11078074322905,999.0,-11.01078074322905,6.519,2.0909999999999997,SEARCH_RIGHT_ARC
7.296000000000006,8.88862459458324,0.0,-8.78862459458324,-4.305,4.305,EMERGENCY_TURN
7.328000000000006,7.110899675666592,0.0,-7.010899675666592,-4.305,4.305,EMERGENCY_TURN
7.360000000000006,5.688719740533274,999.0,-5.588719740533274,6.519,2.0909999999999997,SEARCH_RIGHT_ARC
7.392000000000006,4.550975792426619,999.0,-4.450975792426619,6.519,2.0909999999999997,SEARCH_RIGHT_ARC
7.424000000000006,3.6407806339412954,0.0,-3.5407806339412953,-4.305,4.305,EMERGENCY_TURN
7.456000000000006,2.9126245071530366,999.0,-2.8126245071530365,6.519,2.0909999999999997,SEARCH_RIGHT_ARC
7.488000000000006,2.3300996057224292,999.0,-2.230099605722429,6.519,2.0909999999999997,SEARCH_RIGHT_ARC
7.520000000000006,1.8640796845779435,0.0,-1.7640796845779434,-4.305,4.305,EMERGENCY_TURN
7.552000000000006,1.491263747662355,0.0,-1.3912637476623548,-4.305,4.305,EMERGENCY_TURN
7.584000000000006,1.193010998129884,999.0,-1.093010998129884,6.519,2.0909999999999997,SEARCH_RIGHT_ARC
7.616000000000006,0.9544087985039073,999.0,-0.8544087985039073,6.519,2.0909999999999997,SEARCH_RIGHT_ARC
7.648000000000006,0.7635270388031259,0.0,-0.6635270388031259,-4.305,4.305,EMERGENCY_TURN
7.680000000000006,0.6108216310425008,999.0,-0.5108216310425008,6.519,2.0909999999999997,SEARCH_RIGHT_ARC
7.712000000000006,0.4886573048340006,0.0,-0.3886573048340006,-4.305,4.305,EMERGENCY_TURN
7.744000000000006,0.39092584386720053,999.0,-0.29092584386720055,6.519,2.0909999999999997,SEARCH_RIGHT_ARC
7.776000000000006,0.31274067509376047,999.0,-0.21274067509376046,5.155962700375041,3.4540372996249578,FOLLOW
7.808000000000006,0.2501925400750084,999.0,-0.1501925400750084,4.905770160300033,3.704229839699966,FOLLOW
7.840000000000006,0.20015403206000673,0.0,-0.10015403206000673,-4.305,4.305,EMERGENCY_TURN
7.872000000000006,0.1601232256480054,999.0,-0.0601232256480054,4.545492902592021,4.064507097407978,FOLLOW
7.904000000000006,0.12809858051840434,999.0,-0.02809858051840433,4.417394322073617,4.192605677926382,FOLLOW
7.936000000000006,0.10247886441472348,999.0,-0.002478864414723475,4.314915457658894,4.2950845423411055,FOLLOW
7.968000000000006,0.0819830915317788,999.0,0.01801690846822121,4.232932366127115,4.377067633872884,FOLLOW
8.000000000000005,0.06558647322542303,999.0,0.03441352677457697,4.167345892901692,4.442654107098307,FOLLOW
8.032000000000005,0.05246917858033843,999.0,0.04753082141966158,4.114876714321354,4.495123285678646,FOLLOW
8.064000000000005,0.041975342864270744,999.0,0.05802465713572926,4.072901371457083,4.537098628542917,FOLLOW
8.096000000000005,0.0335802742914166,999.0,0.0664197257085834,4.039321097165666,4.5706789028343335,FOLLOW
8.128000000000005,0.02686421943313328,999.0,0.07313578056686673,4.012456877732533,4.597543122267466,FOLLOW
8.160000000000005,0.021491375546506625,999.0,0.07850862445349338,3.990965502186026,4.619034497813973,FOLLOW
8.192000000000005,0.0171931004372053,999.0,0.0828068995627947,3.9737724017488207,4.636227598251178,FOLLOW
8.224000000000006,0.01375448034976424,999.0,0.08624551965023576,3.9600179213990567,4.649982078600943,FOLLOW
8.256000000000006,0.011003584279811393,0.0,0.08899641572018861,-4.305,4.305,EMERGENCY_TURN
8.288000000000006,0.008802867423849114,0.0,0.09119713257615089,-4.305,4.305,EMERGENCY_TURN
8.320000000000006,0.007042293939079292,0.0,0.09295770606092071,-4.305,4.305,EMERGENCY_TURN
8.352000000000006,0.0056338351512634334,0.0,0.09436616484873657,-4.305,4.305,EMERGENCY_TURN
8.384000000000006,0.004507068121010747,0.0,0.09549293187898926,-4.305,4.305,EMERGENCY_TURN
8.416000000000006,0.0036056544968085975,0.0,0.09639434550319141,-4.305,4.305,EMERGENCY_TURN
8.448000000000006,0.0028845235974468784,0.0,0.09711547640255312,-4.305,4.305,EMERGENCY_TURN
8.480000000000006,0.0023076188779575027,0.0,0.09769238112204251,-4.305,4.305,EMERGENCY_TURN
8.512000000000006,0.0018460951023660022,0.0,0.09815390489763401,-4.305,4.305,EMERGENCY_TURN
8.544000000000006,0.0014768760818928018,0.0,0.0985231239181072,-4.305,4.305,EMERGENCY_TURN
8.576000000000006,0.0011815008655142415,0.0,0.09881849913448576,-4.305,4.305,EMERGENCY_TURN
8.608000000000006,0.0009452006924113932,0.0,0.0990547993075886,-4.305,4.305,EMERGENCY_TURN
8.640000000000006,0.0007561605539291146,0.0,0.09924383944607089,-4.305,4.305,EMERGENCY_TURN
